AccountID,Net Change over Forecast Period,Starting Amount,Ending Amount
f60e2a91-3e36-4d3c-851b-d7ccc50223c8,[0.],[-1542454.78314191],[-1542454.78314191]
d2dc3c91-6cec-401b-a5b7-0ca7f753a779,[0.],[-2286541.73995369],[-2286541.73995369]
dc7d0662-84d2-4095-8bb0-8cc25b277230,[0.],[-22718.74671922],[-22718.74671922]
63798331-704a-4630-86f9-da64cc42ad40,[0.],[-5956.37832966],[-5956.37832966]
4a945bc0-7616-47cb-95dd-b51369dcb96a,[0.],[-1458184.00036533],[-1458184.00036533]
dba26c7b-7cf9-4bd9-bbeb-672bc8771e33,[0.],[-17326.12637029],[-17326.12637029]
5f0e8121-59ae-4c7c-a094-e8f4ed0d23f5,[0.],[-37748.62541557],[-37748.62541557]
0a6729fb-4fe2-4987-921e-8ab6a6f289cb,[0.],[-10528.0619874],[-10528.0619874]
b0926892-ec8b-4ffd-b86e-d909fff85313,[0.],[-9797.85214721],[-9797.85214721]
9c7aa0c6-1053-4f16-88ea-a8daa215a05c,[0.],[-36849.06141166],[-36849.06141166]
20bc42e4-0e97-4068-a2e8-bb0e6743f63e,[0.],[-30339.74919414],[-30339.74919414]
093c2487-a68d-4d94-8f38-eb7b05a801ea,[0.],[-10029329.83037628],[-10029329.83037628]
5c9a8148-80f7-4f50-a743-e5aa862df2f6,[0.],[-645247.33719242],[-645247.33719242]
37cdf49c-82c3-47f6-993d-f1b62e9b59bc,[0.],[-14309.42524846],[-14309.42524846]
efb8bcab-7a10-45d9-b6b3-5a2f855e2c96,[0.],[-10320.26989958],[-10320.26989958]
13d7958c-fcc6-488b-8d04-6e884281d702,[0.],[-6030.75713845],[-6030.75713845]
fe2921ef-df8f-4ec7-891b-6acdc093ec99,[0.],[-23143.40894283],[-23143.40894283]
8f13b0d7-654c-4600-ac2d-12f723f78381,[0.],[-32629.46002011],[-32629.46002011]
9ea90cd0-522a-4910-ae87-53cbf60dd401,[0.],[-21188.42603706],[-21188.42603706]
8fc9a774-049e-4539-93e3-8c7e2ad0d3a7,[0.],[-29618.98781191],[-29618.98781191]
c95dc9a3-5d04-45f4-b915-09f1c3d0ba1c,[0.],[-4991.31285303],[-4991.31285303]
d994a8e3-00d1-4560-a25e-ba93583f96d4,[0.],[-329907.96451759],[-329907.96451759]
d9dbf7e0-d281-401d-8d39-783636f74fe8,[0.],[9828.0550844],[9828.0550844]
b14d2023-4953-4c39-ac02-e52c4b1abeb7,[0.],[-25485.82153466],[-25485.82153466]
a2c44597-5156-49b0-b0c8-c9570d9ef30b,[0.],[-57191.83681872],[-57191.83681872]
36303bb8-c95c-448d-a450-fa7981899637,[0.],[-19604.10427247],[-19604.10427247]
02d044ad-9384-4099-b623-004965e0de44,[0.],[-74675.82283007],[-74675.82283007]
4639264a-54f4-4c5a-aa5d-88b444bd7a20,[0.],[-16854.77557612],[-16854.77557612]
e873aead-0589-4fd0-bc92-b81ef46f9b39,[0.],[-1523749.6163528],[-1523749.6163528]
b4d8df05-bba2-4419-9a7d-032b4ee80ac8,[0.],[-39884.99909281],[-39884.99909281]
6ea0dcbc-76dc-4b7b-868a-5fcec95c668c,[0.],[-50321.28816413],[-50321.28816413]
5c4a23f4-af26-4603-8d95-dfb1a64ec3a4,[0.],[-14401.07002471],[-14401.07002471]
b9d88e2f-2e34-434d-a7b8-eae7937981d6,[0.],[1202.31602394],[1202.31602394]
68f875ee-01e6-45ac-ae4e-cceab935f1f8,[0.],[-47857.93029262],[-47857.93029262]
41732494-175b-4314-a747-da19b094a979,[0.],[-1859934.44696112],[-1859934.44696112]
ece21bfd-8543-4922-9987-02aabf85d23f,[0.],[-29115.31110203],[-29115.31110203]
adcdca49-2dfa-46f6-9951-f44959a43256,[0.],[-8664.61718623],[-8664.61718623]
251bb71b-cf7f-43a5-9fca-8853ad4f252d,[0.],[-55514.79285492],[-55514.79285492]
f0a16dd2-8865-40f1-af8b-39411fdafbaf,[0.],[-178529.82712098],[-178529.82712098]
06e1c218-e56d-4280-b7e4-36fdbabbd563,[0.],[-1163467.18035832],[-1163467.18035832]
ef7f347f-dc07-486f-bbb8-f827979cf298,[0.],[-34714.4462131],[-34714.4462131]
2846c3f5-08a2-4683-b9e5-cf800a931ddc,[0.],[-1681903.82317902],[-1681903.82317902]
9ace1f5c-b778-48a8-ae82-1fcb83120e85,[0.],[-11619.80172068],[-11619.80172068]
c9df399e-c2c4-4ee2-850e-e8cb30902131,[0.],[-15648.60951604],[-15648.60951604]
2609a296-3e8b-4f1c-a94f-c5e489e0a645,[0.],[-58325.69686124],[-58325.69686124]
028cae70-9b6a-4b94-9eb5-b05c9a8e85fe,[0.],[-13179.89830243],[-13179.89830243]
4c72dfd3-844b-460e-ae12-d1cff145fc69,[0.],[-2393112.80477257],[-2393112.80477257]
88523c30-8fdc-493b-a0df-a733b50c9d2f,[0.],[-32980.60728176],[-32980.60728176]
911b463d-d1f2-47a5-ad3b-165de9159e1e,[0.],[-5263.58257951],[-5263.58257951]
57aaf843-7ecd-4432-b92d-8f1dce9ea7ea,[0.],[-7299.54771968],[-7299.54771968]
89ad2f59-a149-4cf0-9181-db8f0c54ed27,[0.],[-69585.57378658],[-69585.57378658]
b0f82d53-42ac-409e-bb42-5bc0c4902a38,[0.],[-7790.36483597],[-7790.36483597]
b4412420-2436-42d7-b139-ad44858284dc,[0.],[-74448.25274779],[-74448.25274779]
253483a0-dd0c-4cd2-b0bf-44ec82d38e51,[0.],[-25800.85499972],[-25800.85499972]
72dcc65b-268f-4b10-8d29-3f1bc4112384,[0.],[-15291.7124255],[-15291.7124255]
11e7438c-141d-4d2c-af07-4e967eea8854,[0.],[-4161101.93507539],[-4161101.93507539]
3a98e91c-b44d-4427-ba16-8b762379db5c,[0.],[-30155.29174226],[-30155.29174226]
1dd292bb-7f33-4a02-9fb2-5fdaf23fa6d9,[0.],[-92872.37137062],[-92872.37137062]
8c0dff51-e66c-4641-ba71-a92fce9e6751,[0.],[-8964.65107386],[-8964.65107386]
c2af4ae5-17c3-461f-befc-42cca83935fa,[0.],[-364652.30972613],[-364652.30972613]
369abe6c-da7d-47c1-a2c1-1521bc9a3b16,[0.],[-93918.24681064],[-93918.24681064]
fe64983e-cf1f-4b3e-a116-828c5eb95e53,[0.],[-9648.04020662],[-9648.04020662]
beb5da93-7c73-48e8-b629-bd1d9d93e0c6,[0.],[-21898.33253112],[-21898.33253112]
3e6d7420-1c88-4df5-81fc-fb4e84d8aa8d,[0.],[-24057.40242416],[-24057.40242416]
1e414971-00f0-445d-bbd2-79c1ca529815,[0.],[-1820866.0209361],[-1820866.0209361]
9201d207-6a15-4aa6-b240-4c622f360bd3,[0.],[-53521.29404409],[-53521.29404409]
a48a1884-0253-4790-910d-0b9c18089494,[0.],[-31937.8017908],[-31937.8017908]
f576f6e5-d38c-4ae9-b2b4-f44aee05d05f,[0.],[-33429.21335598],[-33429.21335598]
f120ca87-1a3e-4f3d-8678-b1cf106d090a,[0.],[-24139.80422621],[-24139.80422621]
5d466bfa-1922-473a-9f7c-1ddc671f41c0,[0.],[-24369.97113411],[-24369.97113411]
8a23353b-1288-499b-b7c3-c245dbd0d487,[0.],[-1153099.03632703],[-1153099.03632703]
6405b322-9593-4811-a907-a16b14aa7c22,[0.],[-53589.14260404],[-53589.14260404]
2971bf3e-670d-4e90-b127-921b7dae0f24,[0.],[-56709.14237903],[-56709.14237903]
608a67d0-8359-403e-8883-c185053923ba,[0.],[-4860.15250276],[-4860.15250276]
3afbe300-7a5b-470c-a6d3-190df7eeb1cd,[0.],[-25948.48179414],[-25948.48179414]
61c3faa3-156a-411d-a94b-20fd597c877a,[0.],[-1812391.0725297],[-1812391.0725297]
5419a884-3ede-4cb1-861e-541dd4625aec,[0.],[-12564.80579755],[-12564.80579755]
30f73f25-db97-4575-ae86-ddf3fe932507,[0.],[-18757.51116868],[-18757.51116868]
997ef1f2-371c-4607-8758-54ff96ac6e02,[0.],[-20286.0584739],[-20286.0584739]
605d8f74-8fae-49a6-8232-10df13b23965,[0.],[-40256.29927296],[-40256.29927296]
f3b76673-5421-4b0b-b18e-fc4fb5d2ef24,[0.],[-45738.98142029],[-45738.98142029]
138d61f1-aa4a-4a05-81df-fcc216774e71,[0.],[-2318353.74604497],[-2318353.74604497]
0e0998fe-7e84-4c75-985d-d389bf26a2be,[0.],[-2139653.03262504],[-2139653.03262504]
7ca24f08-5081-4e62-b0da-fdb43eabc977,[0.],[-3626.70441097],[-3626.70441097]
fa02147d-6070-4454-845d-8b66cd977372,[0.],[-7976.64013838],[-7976.64013838]
97e91e31-ff49-4714-99a5-8f09cdd13a67,[0.],[-42187.40786756],[-42187.40786756]
0e1b0049-8af0-4e4a-88ed-37c31e7188bc,[0.],[-24120.67953094],[-24120.67953094]
853fe11e-99a8-4e92-ab71-cf5659c208d4,[0.],[-10306.99911939],[-10306.99911939]
bd5f2f5d-cccb-4039-b430-eb5f127e6e1a,[0.],[-54787.30994601],[-54787.30994601]
43aaf6de-65e5-4d44-876d-c9bb99722e59,[0.],[-34840.32575908],[-34840.32575908]
054d69e4-4965-4efe-8c4c-d5fde37a5581,[0.],[4240.5744046],[4240.5744046]
0c8432e7-b8d2-4188-88de-67f2936226aa,[0.],[-46555.99436547],[-46555.99436547]
e3224f97-0eb1-4f42-963e-87bb423bdab7,[0.],[-22504.40837073],[-22504.40837073]
7b78cfff-3a8b-4336-854f-bef02be86aac,[0.],[-1684978.80319249],[-1684978.80319249]
df539a88-770c-46e0-a988-5420f57e2fbf,[0.],[-1489918.17430649],[-1489918.17430649]
bf474d4d-4bcd-4d81-a6c8-a6f12857036b,[0.],[-20779.36512218],[-20779.36512218]
d3886a65-04e5-4575-b798-7e217cd7d3c6,[0.],[-5501.07078742],[-5501.07078742]
f511ebe8-aca6-408c-9c18-d3fce71e0851,[0.],[-22292.78709943],[-22292.78709943]
65460b49-f83d-44c7-ba88-2872a7914563,[0.],[-4418.49133004],[-4418.49133004]
47c20e4b-66ca-48be-bc99-0407acb7dad8,[0.],[-1402536.93610172],[-1402536.93610172]
73d1fa2c-e08c-4e39-9ec7-b3dfdf7d16e2,[0.],[-1704119.45538775],[-1704119.45538775]
12bc2cb3-3e59-4472-b053-4dd33acd2ae0,[0.],[-28962.42529232],[-28962.42529232]
2f8cea86-facd-40c4-935d-e9df39436c90,[0.],[-4264.98205837],[-4264.98205837]
314f76d5-2890-48c5-8e4a-080e414ede83,[0.],[1259.74171999],[1259.74171999]
788b890b-4533-4065-929d-21d7a94f2654,[0.],[-14644.89005061],[-14644.89005061]
03dd64c4-6b6a-4365-b1a6-5ade63d67dcd,[0.],[-70.66310378],[-70.66310378]
54521dd1-abfc-4e6b-9ede-c90863035cef,[0.],[-36573.3186739],[-36573.3186739]
99f48ac1-f7b7-4605-b5b7-3401cadb1387,[0.],[-920837.20297164],[-920837.20297164]
1186c2fd-7a00-4f21-956f-8c5a896d9111,[0.],[-28753.7494111],[-28753.7494111]
f390aee1-710d-47b5-8c0c-379e63d2a6ec,[0.],[-7073.08423092],[-7073.08423092]
59059cb4-0709-49ae-875e-36288851bd89,[0.],[-58328.19884202],[-58328.19884202]
3d9865bf-09e9-4412-89d0-1b3b783eb974,[0.],[-14058.81121465],[-14058.81121465]
34f9de21-4240-4196-b2f7-08193f97ec52,[0.],[-22205.91576532],[-22205.91576532]
21d2ea3f-0445-4481-b26c-448e7cf0d11d,[0.],[-75893.32557515],[-75893.32557515]
8b42f28f-2bce-49ce-91cc-f984569aba91,[0.],[-1483218.39644335],[-1483218.39644335]
b7d38942-c991-4eff-844a-642762e28813,[0.],[-153877.20813402],[-153877.20813402]
0731f4f3-0994-4abe-bd0a-75202a1740fb,[0.],[-16715.45056355],[-16715.45056355]
b07bad35-f748-4af7-8089-f5c5a3fb5056,[0.],[-5649.92803558],[-5649.92803558]
1511cf87-f3ce-4e3b-aaa9-314a7fc7cdf8,[0.],[-26507.61909909],[-26507.61909909]
64619d89-79d1-4320-ab20-ff5102ac56f1,[0.],[-34134.11396484],[-34134.11396484]
2f2b3f80-038d-42a8-89c1-d8dac760b25a,[0.],[-15707.67272328],[-15707.67272328]
82f4d558-9f6c-43c0-9e26-9ec9d82c9783,[0.],[-3746450.49183314],[-3746450.49183314]
e75887fd-09ce-41c5-8a69-2aaee202ccbf,[0.],[-25754.74231712],[-25754.74231712]
88032ec8-8c67-474d-94a0-bc9856be9643,[0.],[-205372.2715035],[-205372.2715035]
73e60d90-a97c-49e0-9709-44e365d162c2,[0.],[-31038.08211013],[-31038.08211013]
6e4bd180-af29-4fa2-af76-1b1a888a6b78,[0.],[-20658.85494861],[-20658.85494861]
06f6989e-54cb-4f40-bfda-c2da14a5ec3b,[0.],[-59031.83974453],[-59031.83974453]
f45067ff-7b90-4308-9f0f-d59f468607a4,[0.],[-12209.75132195],[-12209.75132195]
5f937544-a583-4199-bed2-94a2ffbe23d4,[0.],[-17515.29913886],[-17515.29913886]
1a3b2e0b-2040-43db-bf03-b62e6f02a9c4,[0.],[-31482.06807081],[-31482.06807081]
fb2bebce-2766-429c-80c4-6954ba7564c4,[0.],[-25428.46087653],[-25428.46087653]
79d9fdf9-fce1-4f64-87cc-0f04d7d872f0,[0.],[-11228.62584031],[-11228.62584031]
0734342c-6b9a-42f8-834c-08a98d60e98c,[0.],[-270703.35608644],[-270703.35608644]
4c71c0ac-6f9f-4cfd-9854-1447703bb215,[0.],[-44020.14271238],[-44020.14271238]
d45b603d-e01c-4d13-8c12-d454e5be45a2,[0.],[-25457.34568629],[-25457.34568629]
23c0903b-aa51-4d20-bdce-8d744457b97c,[0.],[-14580.15109626],[-14580.15109626]
7395998c-f7a0-47c4-b1fe-e1e2e268f793,[0.],[4781.27858998],[4781.27858998]
62ac9263-d81f-4904-9140-ecd7b92a9325,[0.],[-34399.86783109],[-34399.86783109]
38c85335-f73b-4291-8b80-938ca0f0c791,[0.],[-31997.90167594],[-31997.90167594]
fa339661-cb78-422c-bc7f-38aac8d720c3,[0.],[-42197.91242647],[-42197.91242647]
731b999e-aea5-42f5-9ca5-d89b42627d16,[0.],[-29922.99365972],[-29922.99365972]
732bfde3-7590-481d-b1bb-580514764285,[0.],[-1863342.69768974],[-1863342.69768974]
2aaef9e1-6293-4f85-97cf-dc9ef8d6ae19,[0.],[-20563.0934332],[-20563.0934332]
9b1abd09-fb10-4eca-96ea-bb249009511a,[0.],[-22637.60174957],[-22637.60174957]
cd142ef7-3325-4ec6-8b8b-16254954db1f,[0.],[-3140.33233588],[-3140.33233588]
09010ad7-6091-428f-b534-0ef0f47ad120,[0.],[-46116.47734002],[-46116.47734002]
75c5de1e-ea8e-4292-bbdd-208619c52bf9,[0.],[-58985.50835721],[-58985.50835721]
a9d403e8-846e-4eca-a0d7-2fd359731d59,[0.],[-16014.45521555],[-16014.45521555]
d31b3080-d61d-4199-804d-6b8e16dc18f4,[0.],[-104530.10946732],[-104530.10946732]
42d5d53f-f020-4a42-b290-340c2357a52a,[0.],[-20114.66644051],[-20114.66644051]
85f00a30-0935-4add-bf9d-8228274020de,[0.],[-5713.24903267],[-5713.24903267]
a7b05a99-9fad-4ebd-b652-1b7608e27767,[0.],[-1907.01262474],[-1907.01262474]
27b2385c-e249-46c9-a031-db5e11b90061,[0.],[-158558.11816969],[-158558.11816969]
8d9a12fc-4c88-4de3-aa82-19243f2b4049,[0.],[-13713.62083243],[-13713.62083243]
579c8f19-fb6c-4841-953e-9da937d36682,[0.],[-27357.63984989],[-27357.63984989]
8cfe5551-fb84-41c1-bb40-6d73a2a81fdf,[0.],[-908938.83935163],[-908938.83935163]
925ae278-4c75-4d7e-999f-eb611e06eb87,[0.],[-33270.83488382],[-33270.83488382]
6c56d04a-1117-42e6-95e2-72822200e38d,[0.],[-797967.81647511],[-797967.81647511]
c50e3f81-848c-47a3-a6b4-cc35dd973dfe,[0.],[-12338.77607339],[-12338.77607339]
420a5bf2-2163-43c2-b34b-d84069841843,[0.],[-29772.88841853],[-29772.88841853]
907a2b73-e7c4-45bc-8a31-862dc6829851,[0.],[3846.07906899],[3846.07906899]
f8f6b318-5225-4c4e-9e85-db5288b11849,[0.],[-16830.90899562],[-16830.90899562]
4a262aff-7eec-41b9-99e0-213141e938a7,[0.],[-1982113.39897081],[-1982113.39897081]
24b71a39-49ad-4691-a974-ef469d6be183,[0.],[-19084.32832548],[-19084.32832548]
90188921-2e05-402b-a7f4-f8842b3b88e8,[0.],[-222165.18090226],[-222165.18090226]
b398f850-a27e-49e3-8cb6-f350432095d8,[0.],[-42017.63467593],[-42017.63467593]
5081a02f-4565-4bd6-a53f-f3ea6acfaacc,[0.],[-13385.18296172],[-13385.18296172]
bb7f2ee2-996c-4e21-866c-05f4ce0ec545,[0.],[-53992.02659006],[-53992.02659006]
3cb5ac7f-8b31-466c-b0bc-d0e2d21b3743,[0.],[-79970.68859965],[-79970.68859965]
8ce8dbb8-1682-491c-bd22-455fffefabed,[0.],[-6174.68802132],[-6174.68802132]
5a1930fd-1996-4d0a-9ed9-0d19ba207782,[0.],[-75134.42372994],[-75134.42372994]
ef9951b1-7a6c-450b-bbcd-eef377be520d,[0.],[-59564.83550348],[-59564.83550348]
6cceb62f-8756-4950-b2b5-d1b7d5c37732,[0.],[-145234.19828271],[-145234.19828271]
7abb8580-30ba-4048-9163-15c58fb2db08,[0.],[-39775.25445974],[-39775.25445974]
ed48f8cd-4735-4d85-b60b-85072796882c,[0.],[2217.00514176],[2217.00514176]
e34ce1d2-292b-4df1-ab43-40c276ed9f5f,[0.],[-6305771.43905214],[-6305771.43905214]
2bac8fae-a740-4825-969d-e0fef687de43,[0.],[-30439.15366188],[-30439.15366188]
a4486049-d389-401a-8b2a-6258f1bd3b8c,[0.],[-72.83910666],[-72.83910666]
19a47e6f-9d45-4880-85df-a0f0f097fbce,[0.],[-261391.44554241],[-261391.44554241]
977a7906-7c85-47f6-b2cf-0ab6a44036b7,[0.],[-40128.73703226],[-40128.73703226]
6b948c7f-c7f1-4c4a-b17d-df514cdd979b,[0.],[-19245.76245592],[-19245.76245592]
8f26459d-4da4-4c12-b2a1-56cb3f2559b4,[0.],[-1463106.2101922],[-1463106.2101922]
7547da59-a90f-4ec0-a18f-ed5cf2566db9,[0.],[-2267750.1483898],[-2267750.1483898]
3a6caab8-d953-4d2c-9b89-3a21dace194a,[0.],[-365006.31171532],[-365006.31171532]
4504a897-bbdb-46c5-932b-e6109adcd825,[0.],[-31627.53275842],[-31627.53275842]
330a6c85-d0a4-4d46-8b82-3cb27561986c,[0.],[-24500.82060056],[-24500.82060056]
2c8778f4-d3ef-4ff9-b912-0be449f47db8,[0.],[-22768.03163992],[-22768.03163992]
93ab3b0e-8488-41d9-b83c-d16abbaf0726,[0.],[-62734.99822578],[-62734.99822578]
5dda62d7-3341-4f03-8880-8f9803e9956f,[0.],[-50310.46755069],[-50310.46755069]
4f160514-405a-42f8-801b-5188d65b9d33,[0.],[-26084.77820773],[-26084.77820773]
d3f048e7-3d2b-445f-a9c9-1b82e873f13d,[0.],[-679709.08550082],[-679709.08550082]
e75a0627-c4c4-4070-a2a0-b1a11ed566dd,[0.],[-158410.49828106],[-158410.49828106]
f083de1d-fd0a-4022-adda-0a5daa130b8f,[0.],[-39475.77679453],[-39475.77679453]
8a5f3928-6c0b-4021-bce4-5e4c035c9f00,[0.],[-458.89004818],[-458.89004818]
fce1f270-ed5c-4ae7-9b52-a3dd8995bb68,[0.],[-30974.74703761],[-30974.74703761]
24a890c7-8ed0-4717-a68f-f8989dd296a5,[0.],[-40637.99602826],[-40637.99602826]
912ea556-a99d-4ad8-91fe-d61bf0d70f9c,[0.],[-18932.08397875],[-18932.08397875]
03fdd890-2ce8-4873-8d02-0d753838576e,[0.],[-10149.44655862],[-10149.44655862]
910f83aa-3716-4a3a-a343-9751938f1610,[0.],[-48283.21064217],[-48283.21064217]
02996e88-f315-4cf7-ae88-d4dde67f33b7,[0.],[-15312.06244742],[-15312.06244742]
a13be1bc-1289-457d-9d59-1316bb585a56,[0.],[-7609080.27553683],[-7609080.27553683]
fa86b4a3-44ab-4bcb-88fe-46e4a451e100,[0.],[-45787.71322865],[-45787.71322865]
65a828a4-07fa-4735-bdca-bdad0c2078dc,[0.],[-59338.10265579],[-59338.10265579]
885c06cd-2f78-47d2-9a7a-092cf29e2d55,[0.],[-1529736.75204107],[-1529736.75204107]
9cfad44c-cbce-439f-8324-e6d7da578609,[0.],[-18336.10884283],[-18336.10884283]
029729c8-69e6-4f50-a94d-c9bb2a514d92,[0.],[-32225.11792082],[-32225.11792082]
c9f19b41-8752-401e-b054-12f9d14cdeb7,[0.],[-369746.55858456],[-369746.55858456]
89ab357a-4bbf-477a-aaee-60c3aa659168,[0.],[-353944.99233677],[-353944.99233677]
a65906d8-751f-4245-b7d2-33cc1637a407,[0.],[-48941.47224902],[-48941.47224902]
73580a84-530a-4960-88d0-318c771c45c9,[0.],[-695811.77784702],[-695811.77784702]
e3b8d5ec-34c5-4393-b847-bd767ee9f81e,[0.],[-435922.21117932],[-435922.21117932]
031772d7-1210-42f4-ae76-60b4df0777ab,[0.],[-43889.45078409],[-43889.45078409]
f95f4390-0112-4bf0-a6f8-e4a44ff59daa,[0.],[-46490.47869317],[-46490.47869317]
7f2ab4bc-1e1c-4001-874e-deb5b1c69788,[0.],[-28542.94807778],[-28542.94807778]
7ebc1c8a-e5bb-41af-b8c3-5d64b8331218,[0.],[-46130.63477819],[-46130.63477819]
0711da6d-8da7-471a-a5bb-1fd8c06061e4,[0.],[-1070.34221299],[-1070.34221299]
2c1aa774-1534-4ea2-8b6d-3b8f5f6fa0b2,[0.],[-2231.72537463],[-2231.72537463]
47ff8a75-3519-446d-8628-092ab79b640f,[0.],[3480.05552355],[3480.05552355]
f132415a-7a6d-434f-8ded-06e9d1d80baa,[0.],[-2187881.62386988],[-2187881.62386988]
483b1cda-f977-4b8f-ab50-07d762dbaa69,[0.],[-54184.02123267],[-54184.02123267]
3af5cdc2-6656-4443-aca9-4d052358b7fb,[0.],[-26297.04474554],[-26297.04474554]
