AccountID,Net Change over Forecast Period,Starting Amount,Ending Amount
7fc8a141-21dd-4c9b-acce-a2478c8d8f1a,[0.],[-32308.55719705],[-32308.55719705]
f443efe5-5cf5-4f18-a119-854f7b06cf76,[0.],[4398.15343985],[4398.15343985]
a2bb1ed0-d79b-4bc2-8f36-4eee09eee336,[0.],[-300652.17502477],[-300652.17502477]
7ec7b219-3dbe-4143-89f1-6b28dc422a8c,[0.],[-45604.57920818],[-45604.57920818]
4ce39bf7-a353-4d67-91fe-11c2ba66d7ef,[0.],[-10468.04236767],[-10468.04236767]
46e6d4ce-20ef-4cb8-bc06-18257af0e91e,[0.],[-31837.30272306],[-31837.30272306]
8cbf5242-29c7-4784-be98-1ad2c57f531d,[0.],[-964130.61600364],[-964130.61600364]
cedb1b8e-f761-4077-bb52-983d928bf786,[0.],[-269624.10012931],[-269624.10012931]
7949410b-6eb1-4d19-a499-d90504bba829,[0.],[-7929.45857067],[-7929.45857067]
4561b856-b108-4984-a8ca-9513fdd0ffba,[0.],[-3315.02287919],[-3315.02287919]
b17e0efb-7e15-4baa-8a85-3d2410d1db0a,[0.],[-834509.1108334],[-834509.1108334]
14b5c47e-53cc-4d57-ad18-0c9abf4afe36,[0.],[-561921.08755521],[-561921.08755521]
5f4ff4ef-63b7-41ea-8871-2d4516bf5125,[0.],[-4193.49659908],[-4193.49659908]
5ffc25d1-97f4-4eb2-b31e-8e1a5cb39aa8,[0.],[-19185.02217193],[-19185.02217193]
99ff6036-a7a6-4023-9191-3da6b296867d,[0.],[-6494816.85897035],[-6494816.85897035]
15841abc-92b3-4723-b54d-ce1e5bfc1744,[0.],[-1636.41000462],[-1636.41000462]
fe4c04ad-3268-4293-8446-e2b5ab9daabb,[0.],[1.81570871],[1.81570871]
f17a9644-59c6-4ac3-a619-d4297647cd0f,[0.],[295.37778837],[295.37778837]
680f8c1b-17ac-4e3e-ab7b-a64e8e915b7f,[0.],[-14699.79292226],[-14699.79292226]
bd079313-5218-4c95-95b9-2324ba9c8e1d,[0.],[-2500.82956256],[-2500.82956256]
e573677a-1c64-4d5d-a3f1-35cee3c866ec,[0.],[-62752.39565489],[-62752.39565489]
3fbc9c73-8f31-4391-83fd-bb0161aaff53,[0.],[-19499.79610913],[-19499.79610913]
c35149f9-ce0f-43cd-b809-42365cb2d1fd,[0.],[-65146.33773254],[-65146.33773254]
e7ca7e7a-930a-4987-8950-76f974616aa4,[0.],[-4127.22943452],[-4127.22943452]
77303cad-e32f-4568-9482-552625c1bf54,[0.],[-1815983.97394058],[-1815983.97394058]
04d192f6-2a5d-49db-9221-c8c95b09655f,[0.],[-969.55816019],[-969.55816019]
654fec9a-7006-4808-8074-4cf2d259f962,[0.],[-705.75263951],[-705.75263951]
a7d4a40f-906b-41a6-b03e-22b6431e316c,[0.],[-21796.89493505],[-21796.89493505]
b7cebbed-7016-4c5b-a033-a15873b28639,[0.],[-16890.18541547],[-16890.18541547]
ee3fd212-9d24-460c-b5ce-062f3ee46bcf,[0.],[-16854.21590154],[-16854.21590154]
1bd930ef-8d95-490b-8244-593fffa76943,[0.],[-374479.26312363],[-374479.26312363]
a01188e5-dc6e-4953-9fd3-30086e8a61d3,[-1.46639345e-05],[-1509.65409828],[-1509.65411294]
f0fe6305-8c20-4d72-8c4c-3522d28bd252,[0.],[-12883.78721242],[-12883.78721242]
f2b1f7f6-88aa-4d6f-8a79-38abf55f6915,[0.],[-29318.68995279],[-29318.68995279]
3dba4442-9b7a-4435-8e7e-65452c530d3b,[0.],[-8407.99844835],[-8407.99844835]
9f699136-7d2c-4ded-b943-61dc5a24a19f,[0.],[-72607.6243543],[-72607.6243543]
a10bd82a-3ce8-418f-a735-66dba388fb41,[0.],[-31588.84182932],[-31588.84182932]
6d990843-e957-4d5d-8c33-85a8026a07d0,[0.],[-252696.01400834],[-252696.01400834]
059918e4-9021-4dc0-b1a8-d29bbae321f7,[0.],[-24301.13022256],[-24301.13022256]
0805fe2c-7591-4a24-be3e-04874566afc1,[0.],[2325.38301463],[2325.38301463]
19bdb0e0-fb03-4ee4-a68c-f96085eb54e1,[0.],[60.30836053],[60.30836053]
9c2d46b2-a6b5-4fe8-9226-30ad8d04cb6f,[0.],[-1478781.44029148],[-1478781.44029148]
d977bbdc-3c87-4f8c-924e-f0e80237e474,[0.],[-8356.58841719],[-8356.58841719]
02771edc-062f-44e3-8e25-7a13a526f768,[0.],[3057.51872272],[3057.51872272]
1af87696-68cc-417c-a050-718cedc31cf1,[0.],[-35705.13104744],[-35705.13104744]
80b894e5-5330-4dd4-9e3a-276c4883ab62,[0.],[-27962.48882394],[-27962.48882394]
b0d5a082-5bdf-4181-936e-27695cd0389e,[0.],[-19241.69189986],[-19241.69189986]
2fb278a9-c2eb-4a9a-9e0c-ade7feb23ef1,[-0.00084636],[-38237.10038403],[-38237.10123039]
13db8e91-25f6-48db-9df6-974a3b920945,[0.],[-880043.13943956],[-880043.13943956]
16e844ca-5bfe-4af2-824b-3cb45f1d91a6,[0.],[-2145443.19551795],[-2145443.19551795]
42f9221c-4768-4a06-86b5-fca66c9df450,[0.],[-31056.01187206],[-31056.01187206]
097d1afb-7f99-40ee-ba33-8fccda0a4d47,[0.],[-15773.78857466],[-15773.78857466]
09ddadf2-3973-4c64-b35c-6541c5976a59,[0.],[-29758.45775407],[-29758.45775407]
64abef13-12e6-4e74-bf5a-b0cb3a223ad9,[0.],[4018.20510871],[4018.20510871]
4ee24ad0-965d-4bb6-9df6-4861c5464718,[0.],[-2582453.31056743],[-2582453.31056743]
ee64480e-4c31-4c7c-9858-91cd2ae43e06,[0.],[-4122040.37508152],[-4122040.37508152]
cc11f54e-499f-44bb-b4b5-57025749a693,[0.],[-9289.23608906],[-9289.23608906]
b69d52ff-fea8-4093-88b9-e1cad4f8ee4a,[0.],[-815132.62532745],[-815132.62532745]
717de7e9-007b-4dda-b194-bd8d7ea9f480,[0.],[-14302.40699343],[-14302.40699343]
d9bc0fc9-8b67-47df-bf5c-041adbfa73c7,[0.],[-416737.84616471],[-416737.84616471]
75e8c103-ff60-404e-b2ec-20fd39e62f1d,[0.],[-34981.7623316],[-34981.7623316]
3542ae16-55ca-4b13-a2ad-4eb215f23f5f,[0.],[-47296.88077839],[-47296.88077839]
cc44dac1-372f-42d1-87e8-cbe75d9c7758,[0.],[-2984.83935677],[-2984.83935677]
820bc83e-0c9b-4f3a-ae15-7423927453fd,[0.],[-25104.28154474],[-25104.28154474]
2b03d199-ac18-4190-9f2b-22fff8205237,[0.],[-7997.11637768],[-7997.11637768]
303dfc2f-4791-495d-9d83-be5a95943083,[0.],[-10691.23981245],[-10691.23981245]
a57080e8-bd8b-4a4e-91fc-5e3d1a38530b,[0.],[-6518.67075844],[-6518.67075844]
81d899e7-8481-4131-80d8-93916053860a,[0.],[-3286.41818974],[-3286.41818974]
c4886893-3a39-417d-acc8-80810fca1e7e,[0.],[-13526.95671565],[-13526.95671565]
ca5010ce-1b7c-4219-8e1d-ab0336834576,[0.],[-35164.74601229],[-35164.74601229]
365a4ea2-5bba-4ad9-a32e-348ea2aa7092,[0.],[-3671.66017074],[-3671.66017074]
632b938d-7f0f-49e6-b6c3-f1c08a2f8408,[0.],[-23900.32817495],[-23900.32817495]
ec2bd31f-1caa-4a4c-aff7-3abe166835e9,[0.],[-20571.20980071],[-20571.20980071]
4c15eaf5-4b2c-41cd-b6b4-429dffa6365b,[0.],[-14111.19572571],[-14111.19572571]
4fa320bd-6477-4ed1-9d53-d594d883ee47,[0.],[1817.30163212],[1817.30163212]
4b62a71b-9b6e-4f83-afba-fca514ee1972,[0.],[-21753.15752234],[-21753.15752234]
e8ebaf0f-ea95-46a1-ae7d-9d00d68960c9,[-0.00392038],[-49433.92568835],[-49433.92960872]
f1a3f024-a7b5-4577-9792-70976b2bd628,[0.],[-76397.70908425],[-76397.70908425]
78db5423-a74c-44ba-b1db-26f8b3e24014,[0.],[-33838.37387251],[-33838.37387251]
65d11c4a-e389-4ce3-81ee-9900a4f3c639,[0.],[1117.30216126],[1117.30216126]
039e3173-3844-46a6-98ff-90c3203d49a0,[0.],[-44523.13624796],[-44523.13624796]
c8496fd4-f735-4c19-b0f5-c8cb809cef90,[0.],[-7151.15026139],[-7151.15026139]
29042ffc-e45d-4fe9-984f-8f8a74e550c2,[0.],[-37688.61971867],[-37688.61971867]
4d9a11d3-8f85-4923-8c22-875c1ef4b2d2,[0.00049907],[-5733.23213754],[-5733.23163847]
db48cc76-5b96-45bd-89b6-3156b074d255,[0.],[-23363.20811678],[-23363.20811678]
4d4770c0-f7e5-4037-bcd5-2b2829901a05,[0.],[-3712.45073586],[-3712.45073586]
7d089145-7527-495d-b2e7-254ed829d188,[0.],[-1957.85865393],[-1957.85865393]
7b7b1cd5-30b4-4302-82cf-b43e2899ed97,[0.],[-21215.33213203],[-21215.33213203]
b2ac4b52-13e3-4382-9469-f8865a5dc3eb,[0.],[-24044.24757778],[-24044.24757778]
2b3d5832-3278-480c-8c0a-027be44d693d,[0.],[-20897.53709555],[-20897.53709555]
b8a249a6-272f-43af-a957-4c6310be038c,[0.],[-2880.7675931],[-2880.7675931]
9d2829c5-95cf-4b42-b7a5-4f1791f0c0b7,[0.],[2511.80573056],[2511.80573056]
4bf4a2a6-d20f-487c-906d-319a0f451315,[0.],[-37488.06035009],[-37488.06035009]
04592e1b-d2c3-45bb-97bc-cc52161579c8,[0.],[-4030.22986108],[-4030.22986108]
7cc0df2c-c08d-4473-8266-5eee25145b65,[0.],[-58493.03908811],[-58493.03908811]
275895ec-9a7f-424f-afbe-76da7fdd6b22,[0.],[-38185.4647278],[-38185.4647278]
3c296219-f392-4439-9005-38cdff0824c7,[0.],[-22855.51650014],[-22855.51650014]
25a9c99b-960c-4cd3-a7d8-f29b0370f595,[0.],[-19494.99817384],[-19494.99817384]
37ae9858-3cde-4e00-b470-5d249c39b12b,[0.],[-22016.9625283],[-22016.9625283]
ff93a2df-d916-4a1d-beb6-9e163322f70d,[0.],[-4675.14739938],[-4675.14739938]
1cfc34b7-f406-440e-b702-69dbdec37fa7,[0.],[-1123047.02858111],[-1123047.02858111]
07102f17-392f-4e99-af61-ffdb6c3bbc77,[0.],[-8372.97195885],[-8372.97195885]
a6601897-81d1-4efa-a259-9a074b901963,[0.],[-7565.04879482],[-7565.04879482]
9aa8b8b7-5753-45c0-a39f-726bb97fd1e6,[0.],[-47138.46986448],[-47138.46986448]
2e350836-e210-4f07-9346-f953514ac393,[0.],[-1929065.62102502],[-1929065.62102502]
d4cc0802-2242-4c9b-aead-5669e55c6376,[0.],[-164.55132783],[-164.55132783]
c4325b8f-693c-4605-b685-360e36c31697,[0.],[-627.33505051],[-627.33505051]
dfb63784-48ca-4052-84e5-b40c2f8e864e,[0.],[-16455.2157241],[-16455.2157241]
e553c8cf-3400-4305-9e23-54fb85a6700a,[0.],[-25500.28590787],[-25500.28590787]
79ccc4d9-3e1f-4c01-8774-2cef44bab78a,[0.],[-21168.5638919],[-21168.5638919]
4af89769-7860-4421-9bc0-091db1bf6a20,[0.],[-14221.89355027],[-14221.89355027]
6faa6320-b5af-48b4-a991-095d5530151a,[0.],[-28847.36523819],[-28847.36523819]
f06f6fe6-0051-45b8-9f2d-97bffa1179b9,[0.],[-24168.92172079],[-24168.92172079]
9685a3a5-8229-4e49-afeb-229fdd7c8856,[0.],[-35394.00220965],[-35394.00220965]
58e29f83-897c-462e-ae79-b9a67895dbce,[0.],[2797.79266303],[2797.79266303]
496da7c2-4c27-43e4-bfd2-574be6f09b8a,[0.],[-12275213.97472295],[-12275213.97472295]
c980b50e-d4d7-468b-9ca8-d3d4494bc041,[0.],[-19724.74285677],[-19724.74285677]
92937092-480e-4b7a-87ad-01898b28c9e0,[0.],[-25780.9919952],[-25780.9919952]
f729ad25-e543-4238-8d27-c29d94069de6,[0.],[-15418.80036661],[-15418.80036661]
38caa1ac-63ac-440c-87d0-d3de9bcf1011,[0.],[-33489.85591248],[-33489.85591248]
ef467def-c278-49f1-a075-61e761552fa2,[0.],[-15337.44172757],[-15337.44172757]
88069fa5-1e97-4cdd-922a-fc7445ca713c,[0.],[-21280.3293707],[-21280.3293707]
bfa9cc4b-8a4c-4352-9045-201faf9608cf,[0.],[-8419.68337932],[-8419.68337932]
b379c432-3313-4967-94c5-3a4129d8d9fd,[0.],[-44350.97441226],[-44350.97441226]
5494ad63-4540-438a-b43f-12b7dec828c9,[0.],[-32123.63225165],[-32123.63225165]
d0c043a3-224d-4f46-a24c-c7c9ab5be623,[0.],[-48390.70226506],[-48390.70226506]
89fc49b8-bea1-42d0-b397-ef00f184333f,[0.],[-1154.65577389],[-1154.65577389]
2060f364-f44a-4fdc-94fa-2bd428e4014e,[0.],[-19425.75671867],[-19425.75671867]
bfbf55b0-788b-4360-ad05-513ee728e199,[0.],[-2993.82282297],[-2993.82282297]
5806a549-8753-48d9-ab45-9188151639d2,[0.],[-6778.35180229],[-6778.35180229]
57ea7f01-5d78-40a9-aec5-762a136b305c,[0.],[-32148.91883439],[-32148.91883439]
ef2152cc-15af-49b8-ab59-73e43337599a,[0.],[-1571.26230124],[-1571.26230124]
4b171653-23c9-4f55-924a-46e51bf11ee4,[0.],[-2132180.56250798],[-2132180.56250798]
66db2095-0258-45a0-9476-4976facfaf1d,[0.],[-14540.33822945],[-14540.33822945]
643bf604-79aa-40d6-876b-bd5033624082,[0.],[-32416.98942222],[-32416.98942222]
3acd58f6-527b-45c6-aa44-31893897db77,[0.],[-32248.30168695],[-32248.30168695]
1a5f93c5-21ff-4929-bde0-e7d6587a48a9,[0.],[-4143.41097015],[-4143.41097015]
75e9d8ec-5b72-4cf4-842f-e0d5187cac1a,[0.],[-14600.17460936],[-14600.17460936]
7a7a3e34-033a-4041-8454-8b483cd909c2,[0.],[-11260.88677262],[-11260.88677262]
d7247b10-3b00-41b3-8c8e-23629b32bc87,[0.],[-676.21088432],[-676.21088432]
a6ba1dd3-1410-483d-96e8-128fa6879d33,[0.],[-2371.85437882],[-2371.85437882]
65b99a9b-8184-4773-b11f-22f2fc6f4a3d,[0.],[-25192.95423515],[-25192.95423515]
7b69c0a0-7fcb-4037-9986-ef102e354ee5,[0.],[-25773.54753386],[-25773.54753386]
b96be476-c22f-4d68-bc38-9e79a322c67c,[0.],[-704089.51075075],[-704089.51075075]
a8e447ac-20ec-4aab-b5b6-c89f58c68739,[0.],[-2001152.69110402],[-2001152.69110402]
d66dfd63-29ec-43d2-a5d9-f47b65e8f145,[0.],[-83129.02140575],[-83129.02140575]
cbbb07b6-0e1a-4608-9740-bf2adbd95d0f,[0.],[-194254.71732096],[-194254.71732096]
a63ed277-57d2-439e-9df4-797942fad526,[0.],[-28574.22264957],[-28574.22264957]
138b5201-91ad-4e41-bc34-1f9b5a6a6921,[0.],[7933.53120531],[7933.53120531]
bb93fbc7-59e6-4708-bc9a-42225ba4573b,[0.],[-840124.54906258],[-840124.54906258]
71e2ef3e-5975-46a8-9ce4-01eb8eae5c00,[0.],[-7121.6481348],[-7121.6481348]
26f0db8d-9eb0-4bc2-b217-3daf9c1abef8,[0.],[-22565.99415563],[-22565.99415563]
4ff1bd68-bc60-4fd9-94db-f8e3b0953337,[0.],[-15702.17768292],[-15702.17768292]
fa8fa2ac-d69e-4f59-87fa-2f587573c8f7,[0.],[-1010340.15541901],[-1010340.15541901]
80e99759-ca1b-46d5-ad00-5fc8e4d00f56,[0.],[-5940.65618384],[-5940.65618384]
8339fc7d-61c3-43bb-8ad5-8660b0bcb712,[0.],[-5686625.17543994],[-5686625.17543994]
9bbe944f-8fb6-4be7-bbe6-093fd240556c,[0.],[-2717.01765344],[-2717.01765344]
ee6dc233-1f0c-4d94-bbfa-a927fd50bd7d,[0.],[-53013.4383686],[-53013.4383686]
cbcffb78-314f-44a0-908d-9fb3532bb844,[0.],[-6936.69867199],[-6936.69867199]
14140acd-2e5b-444b-8f78-8a250a5e95a2,[0.],[-32334.08585545],[-32334.08585545]
f125a03d-c364-4be5-adb9-4ca5155081a7,[0.],[-18507.29695302],[-18507.29695302]
7a7deb44-e94e-4eaa-af0c-75cd1bedfc1e,[0.],[-21692.85577775],[-21692.85577775]
ba6247ea-5560-4c55-a86b-1eb6a5470814,[0.],[5839.89940204],[5839.89940204]
ab1506d9-a069-496b-ada8-c040f4586454,[0.],[-8711.31830509],[-8711.31830509]
34cc2cc4-7952-45e1-a086-41a453d66387,[0.],[-49880.86353362],[-49880.86353362]
8432e6bc-235d-4ac2-b1c6-18fc20f82f43,[0.],[-28435.94075582],[-28435.94075582]
37a4fd57-0597-4e55-bd80-30b98e0a213a,[0.],[-48916.7389748],[-48916.7389748]
f60e2a91-3e36-4d3c-851b-d7ccc50223c8,[0.],[-1601330.83418651],[-1601330.83418651]
d2dc3c91-6cec-401b-a5b7-0ca7f753a779,[0.],[-1096968.88472485],[-1096968.88472485]
dc7d0662-84d2-4095-8bb0-8cc25b277230,[0.],[-20696.31992408],[-20696.31992408]
108b52c2-fee3-44cb-90ff-f505ef1bf644,[0.],[-3962.34453048],[-3962.34453048]
63798331-704a-4630-86f9-da64cc42ad40,[0.],[-9354.69973778],[-9354.69973778]
4a945bc0-7616-47cb-95dd-b51369dcb96a,[0.],[-1800259.41206053],[-1800259.41206053]
dba26c7b-7cf9-4bd9-bbeb-672bc8771e33,[0.],[-19203.63974696],[-19203.63974696]
b4cbd3dd-bf2f-4694-ba48-ffd963187a5c,[0.],[-1713.40755402],[-1713.40755402]
5f0e8121-59ae-4c7c-a094-e8f4ed0d23f5,[0.],[-53535.42677514],[-53535.42677514]
bac50a33-c712-4c39-8c9e-9ead5d04f64f,[0.],[-10990.47583771],[-10990.47583771]
0a6729fb-4fe2-4987-921e-8ab6a6f289cb,[0.],[-8694.11175174],[-8694.11175174]
5409bc31-9af2-4b89-9212-5cedc6583fb5,[0.],[-12630.47175702],[-12630.47175702]
b0926892-ec8b-4ffd-b86e-d909fff85313,[0.],[-15843.89828966],[-15843.89828966]
9c7aa0c6-1053-4f16-88ea-a8daa215a05c,[0.],[-56424.99432612],[-56424.99432612]
20bc42e4-0e97-4068-a2e8-bb0e6743f63e,[0.],[-39801.6304727],[-39801.6304727]
093c2487-a68d-4d94-8f38-eb7b05a801ea,[0.],[-7539017.39277243],[-7539017.39277243]
38dd4dfd-5d6e-42ba-9c1f-62727986dad7,[0.],[-12545.44672443],[-12545.44672443]
e004c656-6ba3-4daa-b034-37491f872de2,[0.],[-1930.15748366],[-1930.15748366]
981a3f2e-e63e-4abc-b03f-72273c02f6f1,[0.],[-19933.97074793],[-19933.97074793]
5c9a8148-80f7-4f50-a743-e5aa862df2f6,[0.],[-1239902.5157499],[-1239902.5157499]
e95e6c3e-3611-42a7-b150-3ee12ad5c4b7,[0.],[-9252.38704225],[-9252.38704225]
37cdf49c-82c3-47f6-993d-f1b62e9b59bc,[0.],[-33316.02271126],[-33316.02271126]
efb8bcab-7a10-45d9-b6b3-5a2f855e2c96,[0.],[-11236.21010667],[-11236.21010667]
2c8d9d9e-f66e-45c7-b41e-d4d425847ff6,[0.],[-6143.72134362],[-6143.72134362]
13d7958c-fcc6-488b-8d04-6e884281d702,[0.],[-5846.29291763],[-5846.29291763]
fe2921ef-df8f-4ec7-891b-6acdc093ec99,[0.],[-25517.98768738],[-25517.98768738]
8f13b0d7-654c-4600-ac2d-12f723f78381,[0.],[-48887.23593852],[-48887.23593852]
28a377c2-20af-42af-8493-267a0282629b,[0.],[-1570.24496737],[-1570.24496737]
9ea90cd0-522a-4910-ae87-53cbf60dd401,[0.],[-13177.05496158],[-13177.05496158]
50472786-7419-4b44-adbb-5ae6fc683f51,[0.],[-13543.20303027],[-13543.20303027]
54487763-c23c-47da-a892-f1ea56779314,[0.],[-17990.3006919],[-17990.3006919]
2081376f-518f-42a2-8979-b2423d062652,[0.],[-12784.26257674],[-12784.26257674]
28e39ff6-8ea6-43f3-ba9f-20fe7b03aed2,[0.],[-1870.21840554],[-1870.21840554]
8fc9a774-049e-4539-93e3-8c7e2ad0d3a7,[0.],[-54073.65138868],[-54073.65138868]
c95dc9a3-5d04-45f4-b915-09f1c3d0ba1c,[0.],[7795.5083746],[7795.5083746]
d994a8e3-00d1-4560-a25e-ba93583f96d4,[0.],[-481446.68323493],[-481446.68323493]
b6bef65b-3d18-4208-80cb-1007e06248d7,[0.],[-2172.84295306],[-2172.84295306]
2c0f6759-5828-4f02-9753-eeb2267f5bde,[0.],[-11732.84699619],[-11732.84699619]
a0f59288-e4d6-4286-b881-1b2dffb4a919,[0.],[-8858.33012606],[-8858.33012606]
d1f25a78-91c7-4760-a983-0bde24ef1787,[0.],[-1269.17197515],[-1269.17197515]
1fd4d3bf-8ab4-40dc-a8e0-ef25373306bb,[0.],[-22211.90780728],[-22211.90780728]
fb5c3028-07dc-42ce-bf3e-00782c91f595,[0.],[4970.67409316],[4970.67409316]
d9dbf7e0-d281-401d-8d39-783636f74fe8,[0.],[1773.50973246],[1773.50973246]
b14d2023-4953-4c39-ac02-e52c4b1abeb7,[0.],[-51238.83764633],[-51238.83764633]
a2c44597-5156-49b0-b0c8-c9570d9ef30b,[0.],[-53344.47797163],[-53344.47797163]
36303bb8-c95c-448d-a450-fa7981899637,[0.],[-21527.19142483],[-21527.19142483]
485d97da-7c9c-4831-800e-82327e334c7e,[0.],[-7525.8763376],[-7525.8763376]
d2b99e29-5566-4d6f-896f-2f0739ea4e91,[0.],[-16597.87096717],[-16597.87096717]
08ea2f1f-1243-46cb-bd4a-4e42a4b58145,[0.],[-2390.497887],[-2390.497887]
9f6c3338-92a5-4c89-b416-b1ec71250f26,[0.],[-2585.55052328],[-2585.55052328]
7773e91e-eb18-48b5-89cc-1da8dac00d70,[0.],[-14243.56203572],[-14243.56203572]
02d044ad-9384-4099-b623-004965e0de44,[0.],[-83545.80182474],[-83545.80182474]
4639264a-54f4-4c5a-aa5d-88b444bd7a20,[0.],[-15537.29676557],[-15537.29676557]
e873aead-0589-4fd0-bc92-b81ef46f9b39,[0.],[-1284862.65785226],[-1284862.65785226]
b4d8df05-bba2-4419-9a7d-032b4ee80ac8,[0.],[-61697.25010041],[-61697.25010041]
fb9e9042-ec0b-4f2e-803e-eaa16ddd2401,[0.],[-26999.00430569],[-26999.00430569]
3d054d78-7f94-423a-824e-59e8338056b6,[0.],[-1909.370943],[-1909.370943]
ebc5add8-2407-42c4-b6cb-4d21d1fbc5d7,[0.],[-12429.16628782],[-12429.16628782]
6ea0dcbc-76dc-4b7b-868a-5fcec95c668c,[0.],[-57393.09381461],[-57393.09381461]
5c4a23f4-af26-4603-8d95-dfb1a64ec3a4,[0.],[-11559.07502869],[-11559.07502869]
1c88f2ac-56b5-4e31-b040-9ade8b96115f,[0.],[-7619.66855748],[-7619.66855748]
78bf4b9f-648f-4638-8e10-96da8e239a49,[0.],[4102.69667364],[4102.69667364]
d23df84c-e768-4c55-a021-9f72fa398eb6,[0.],[-617.4741495],[-617.4741495]
b9d88e2f-2e34-434d-a7b8-eae7937981d6,[0.],[-4717.16859716],[-4717.16859716]
3801dabe-a68f-4951-9c63-a472d846a21f,[0.],[-4132.38374723],[-4132.38374723]
68f875ee-01e6-45ac-ae4e-cceab935f1f8,[0.],[-93069.71932348],[-93069.71932348]
2a687f9a-e43f-4d1d-a391-a22e16fec1e5,[0.],[-11460.28607965],[-11460.28607965]
3b89f909-e814-4147-a3e5-4d80b89ef1de,[0.],[-4329.21398435],[-4329.21398435]
a399ad5c-c225-4d38-8bc0-acf537a5203b,[0.],[-5095.38534313],[-5095.38534313]
41732494-175b-4314-a747-da19b094a979,[0.],[-1934411.07369415],[-1934411.07369415]
ece21bfd-8543-4922-9987-02aabf85d23f,[0.],[-24102.32078945],[-24102.32078945]
bac55f9f-4207-4de6-9f5c-ad982b89301b,[0.],[-2017.43829693],[-2017.43829693]
adcdca49-2dfa-46f6-9951-f44959a43256,[0.],[-25002.100376],[-25002.100376]
251bb71b-cf7f-43a5-9fca-8853ad4f252d,[0.],[-22638.43597868],[-22638.43597868]
f0a16dd2-8865-40f1-af8b-39411fdafbaf,[0.],[-78006.65108998],[-78006.65108998]
06e1c218-e56d-4280-b7e4-36fdbabbd563,[0.],[-492782.54150633],[-492782.54150633]
ef7f347f-dc07-486f-bbb8-f827979cf298,[0.],[-29855.86645066],[-29855.86645066]
2846c3f5-08a2-4683-b9e5-cf800a931ddc,[0.],[-940036.52862199],[-940036.52862199]
7a3428e5-434f-4599-9d57-0ab19d1bb4be,[0.],[-2318.21133874],[-2318.21133874]
9ace1f5c-b778-48a8-ae82-1fcb83120e85,[0.],[-13771.44987251],[-13771.44987251]
c9df399e-c2c4-4ee2-850e-e8cb30902131,[0.],[3617.05197867],[3617.05197867]
32e7e11e-0d59-4afe-b701-d496e86ff267,[0.],[-24637.16201501],[-24637.16201501]
bb1082d7-b3ba-4f07-bc40-7e9936c75b1e,[0.],[-638.78669222],[-638.78669222]
2609a296-3e8b-4f1c-a94f-c5e489e0a645,[0.],[-56077.61408559],[-56077.61408559]
6522305c-7ca9-47b3-8917-7a90bbf13a44,[0.],[1091.20556858],[1091.20556858]
365b8053-fe42-4214-b78d-012a2280ac31,[0.],[-343.03261884],[-343.03261884]
028cae70-9b6a-4b94-9eb5-b05c9a8e85fe,[0.],[-19480.00696122],[-19480.00696122]
47dc4978-963b-4884-995c-5f3116ebf179,[0.],[-36431.45855158],[-36431.45855158]
e0724ce4-6a77-441c-be30-384fe28b6ca5,[0.],[-4176.3300956],[-4176.3300956]
4c72dfd3-844b-460e-ae12-d1cff145fc69,[0.],[-3345533.9616709],[-3345533.9616709]
88523c30-8fdc-493b-a0df-a733b50c9d2f,[0.],[-27246.70214601],[-27246.70214601]
911b463d-d1f2-47a5-ad3b-165de9159e1e,[0.],[-12437.7672623],[-12437.7672623]
1582d967-579c-4406-ab13-7a687fd083fd,[0.],[-6060.32691809],[-6060.32691809]
57aaf843-7ecd-4432-b92d-8f1dce9ea7ea,[0.],[-17953.84334507],[-17953.84334507]
89ad2f59-a149-4cf0-9181-db8f0c54ed27,[0.],[-41978.8761358],[-41978.8761358]
b0f82d53-42ac-409e-bb42-5bc0c4902a38,[0.],[4944.80337795],[4944.80337795]
b4412420-2436-42d7-b139-ad44858284dc,[0.],[-38948.93812473],[-38948.93812473]
239f0be0-bce4-40e1-9a0f-ead10ee1bc82,[0.],[-13757.7199303],[-13757.7199303]
253483a0-dd0c-4cd2-b0bf-44ec82d38e51,[0.],[-22915.07201316],[-22915.07201316]
a31e8c7f-c7e8-4ead-87ad-7171318a975f,[0.],[-7531.20040336],[-7531.20040336]
72dcc65b-268f-4b10-8d29-3f1bc4112384,[0.],[-20105.80466125],[-20105.80466125]
a1f147ed-6fce-4276-8375-4dde6e5e9017,[0.],[-10559.00158238],[-10559.00158238]
783d3c3c-1ced-4e77-95db-23c3a28ecba9,[0.],[-6195.28659633],[-6195.28659633]
600ea91e-d360-4347-a0f3-7f40ba9a8275,[0.],[-18180.38248244],[-18180.38248244]
11e7438c-141d-4d2c-af07-4e967eea8854,[0.],[-1709066.12145178],[-1709066.12145178]
29da7c46-0bc6-4ad9-a729-ff8ac8e27568,[0.],[-3771.56526695],[-3771.56526695]
4b68f0c8-3b8b-4eb9-b2b5-208a874ef27d,[0.],[-9158.39799328],[-9158.39799328]
3a98e91c-b44d-4427-ba16-8b762379db5c,[0.],[-35592.54891785],[-35592.54891785]
1dd292bb-7f33-4a02-9fb2-5fdaf23fa6d9,[0.],[-70444.68182437],[-70444.68182437]
8c0dff51-e66c-4641-ba71-a92fce9e6751,[0.],[-10270.90575003],[-10270.90575003]
3e46fa21-527b-4672-ab87-56b974738554,[0.],[-15077.49833516],[-15077.49833516]
